Date,EquipmentID,TotalPartsProduced,GoodPartsProduced,DowntimeHours,OperatingHours,IdealCycleTime_s
2024-10-05,DT001,701,674,0.0,24.0,116
2024-10-05,CR001,689,666,0.0,24.0,119
2024-10-05,CV001,690,662,0.0,24.0,121
2024-10-05,DR001,644,626,0.0,24.0,124
2024-10-05,WL001,639,615,0.0,24.0,125
2024-10-06,EX001,711,688,0.0,24.0,110
2024-10-06,DT001,716,688,0.0,24.0,110
2024-10-06,CR001,704,678,0.0,24.0,112
2024-10-06,CV001,689,682,0.0,24.0,113
2024-10-06,DR001,685,669,0.0,24.0,118
2024-10-06,WL001,672,642,0.0,24.0,118
2024-10-07,EX001,624,612,0.0,24.0,126
2024-10-07,DT001,706,681,0.0,24.0,119
2024-10-07,CR001,663,658,0.0,24.0,126
2024-10-07,CV001,740,733,0.0,24.0,113
2024-10-07,DR001,646,618,0.0,24.0,129
2024-10-07,WL001,669,661,0.0,24.0,124
2024-10-08,EX001,640,635,0.0,24.0,124
2024-10-08,DT001,652,643,0.0,24.0,128
2024-10-08,CR001,753,724,0.0,24.0,111
2024-10-08,CV001,642,626,0.0,24.0,124
2024-10-08,DR001,737,728,0.0,24.0,114
2024-10-08,WL001,665,642,0.0,24.0,123
2024-10-09,EX001,717,686,0.0,24.0,115
2024-10-09,DT001,727,715,0.0,24.0,114
2024-10-09,CR001,709,698,0.0,24.0,112
2024-10-09,CV001,622,598,0.0,24.0,128
2024-10-09,DR001,645,639,0.0,24.0,126
2024-10-09,WL001,722,694,0.0,24.0,111
2024-10-10,EX001,635,610,2.25,21.75,120
2024-10-10,DT001,676,664,0.0,24.0,122
2024-10-10,CR001,682,647,0.0,24.0,120
2024-10-10,CV001,674,657,0.0,24.0,121
2024-10-10,DR001,628,618,0.0,24.0,125
2024-10-10,WL001,632,618,0.0,24.0,128
2024-10-11,EX001,732,704,0.0,24.0,110
2024-10-11,DT001,566,551,3.69,20.31,123
2024-10-11,CR001,617,613,0.0,24.0,128
2024-10-11,CV001,668,655,0.0,24.0,122
2024-10-11,DR001,655,647,0.0,24.0,121
2024-10-11,WL001,694,671,0.0,24.0,116
2024-10-12,EX001,660,649,0.0,24.0,126
2024-10-12,DT001,626,600,0.0,24.0,128
2024-10-12,CR001,681,659,0.0,24.0,117
2024-10-12,CV001,614,603,0.0,24.0,130
2024-10-12,DR001,568,561,5.67,18.33,110
2024-10-12,WL001,672,646,0.0,24.0,116
2024-10-13,EX001,729,712,0.0,24.0,116
2024-10-13,DT001,633,613,0.0,24.0,124
2024-10-13,CR001,649,642,0.0,24.0,130
2024-10-13,CV001,695,671,0.0,24.0,112
2024-10-13,DR001,551,536,3.83,20.17,119
2024-10-13,WL001,645,635,0.0,24.0,129
2024-10-14,EX001,614,595,0.0,24.0,130
2024-10-14,DT001,662,656,0.0,24.0,124
2024-10-14,CR001,666,638,0.0,24.0,121
2024-10-14,CV001,644,638,0.0,24.0,123
2024-10-14,DR001,632,603,0.0,24.0,127
2024-10-14,WL001,664,638,0.0,24.0,127
2024-10-15,EX001,690,664,0.0,24.0,118
2024-10-15,DT001,729,699,0.0,24.0,111
2024-10-15,CR001,737,729,0.0,24.0,111
2024-10-15,CV001,0,0,29.04,0.0,120
2024-10-15,DR001,671,660,0.0,24.0,124
2024-10-15,WL001,747,736,0.0,24.0,111
2024-10-16,EX001,656,632,0.0,24.0,120
2024-10-16,DT001,650,626,0.0,24.0,127
2024-10-16,CR001,705,680,0.0,24.0,113
2024-10-16,CV001,636,608,0.0,24.0,129
2024-10-16,DR001,675,668,0.0,24.0,124
2024-10-16,WL001,666,635,0.0,24.0,123
2024-10-17,EX001,649,636,0.0,24.0,122
2024-10-17,DT001,627,609,0.0,24.0,125
2024-10-17,CR001,638,622,0.0,24.0,126
2024-10-17,CV001,653,646,0.0,24.0,128
2024-10-17,DR001,751,746,0.0,24.0,111
2024-10-17,WL001,661,634,0.0,24.0,124
2024-10-18,EX001,662,642,0.0,24.0,120
2024-10-18,DT001,676,643,0.0,24.0,116
2024-10-18,CR001,735,704,0.0,24.0,115
2024-10-18,CV001,703,687,0.0,24.0,112
2024-10-18,DR001,545,534,6.27,17.73,111
2024-10-18,WL001,720,693,0.0,24.0,114
2024-10-19,EX001,690,670,0.0,24.0,122
2024-10-19,DT001,660,641,0.0,24.0,123
2024-10-19,CR001,622,604,0.0,24.0,129
2024-10-19,CV001,694,687,0.0,24.0,119
2024-10-19,DR001,604,584,0.0,24.0,130
2024-10-19,WL001,647,619,0.0,24.0,129
2024-10-20,EX001,730,710,0.0,24.0,110
2024-10-20,DT001,601,581,0.0,24.0,130
2024-10-20,CR001,632,605,0.0,24.0,128
2024-10-20,CV001,453,446,7.95,16.05,118
2024-10-20,DR001,706,678,0.0,24.0,111
2024-10-20,WL001,636,612,0.0,24.0,130
2024-10-21,EX001,602,575,0.0,24.0,130
2024-10-21,DT001,0,0,33.71,0.0,124
2024-10-21,CR001,685,653,0.0,24.0,117
2024-10-21,CV001,636,618,0.0,24.0,124
2024-10-21,DR001,695,676,0.0,24.0,114
2024-10-21,WL001,699,680,0.0,24.0,121
2024-10-22,EX001,643,633,0.0,24.0,128
2024-10-22,DT001,675,659,0.0,24.0,124
2024-10-22,CR001,0,0,33.53,0.0,126
2024-10-22,CV001,727,703,0.0,24.0,110
2024-10-22,DR001,718,694,0.0,24.0,117
2024-10-22,WL001,674,665,0.0,24.0,121
2024-10-23,EX001,680,664,0.0,24.0,117
2024-10-23,DT001,679,648,0.0,24.0,121
2024-10-23,CR001,694,659,0.0,24.0,121
2024-10-23,CV001,667,639,0.0,24.0,121
2024-10-23,DR001,644,622,0.0,24.0,128
2024-10-23,WL001,692,683,0.0,24.0,120
2024-10-24,EX001,615,603,3.31,20.69,112
2024-10-24,DT001,628,614,0.0,24.0,124
2024-10-24,CR001,705,691,0.0,24.0,114
2024-10-24,CV001,633,601,0.0,24.0,129
2024-10-24,DR001,655,625,0.0,24.0,128
2024-10-24,WL001,689,668,0.0,24.0,121
2024-10-25,EX001,663,636,0.0,24.0,126
2024-10-25,DT001,613,588,0.0,24.0,129
2024-10-25,CR001,683,678,0.0,24.0,117
2024-10-25,CV001,670,666,0.0,24.0,120
2024-10-25,DR001,736,701,0.0,24.0,111
2024-10-25,WL001,674,663,0.0,24.0,123
2024-10-26,EX001,625,609,0.0,24.0,126
2024-10-26,DT001,749,716,0.0,24.0,111
2024-10-26,CR001,633,624,0.0,24.0,130
2024-10-26,CV001,634,621,0.0,24.0,130
2024-10-26,DR001,675,655,0.0,24.0,116
2024-10-26,WL001,739,728,0.0,24.0,111
2024-10-27,EX001,639,631,0.0,24.0,125
2024-10-27,DT001,700,687,0.0,24.0,112
2024-10-27,CR001,744,732,0.0,24.0,112
2024-10-27,CV001,757,722,0.0,24.0,110
2024-10-27,DR001,623,618,0.0,24.0,127
2024-10-27,WL001,731,720,0.0,24.0,114
2024-10-28,EX001,705,683,0.0,24.0,112
2024-10-28,DT001,725,691,0.0,24.0,114
2024-10-28,CR001,701,691,0.0,24.0,120
2024-10-28,CV001,668,661,0.0,24.0,126
2024-10-28,DR001,674,656,0.0,24.0,121
2024-10-28,WL001,753,733,0.0,24.0,111
2024-10-29,EX001,443,435,7.33,16.67,125
2024-10-29,DT001,743,735,0.0,24.0,111
2024-10-29,CR001,637,624,0.0,24.0,124
2024-10-29,CV001,625,615,0.0,24.0,125
2024-10-29,DR001,632,607,0.0,24.0,129
2024-10-29,WL001,640,626,0.0,24.0,128
2024-10-30,EX001,646,632,0.0,24.0,124
2024-10-30,DT001,734,727,0.0,24.0,111
2024-10-30,CR001,717,681,0.0,24.0,110
2024-10-30,CV001,643,621,0.0,24.0,128
2024-10-30,DR001,662,637,0.0,24.0,125
2024-10-30,WL001,0,0,30.2,0.0,113
2024-10-31,EX001,681,662,0.0,24.0,124
2024-10-31,DT001,717,703,0.0,24.0,110
2024-10-31,CR001,663,648,0.0,24.0,125
2024-10-31,CV001,717,710,0.0,24.0,116
2024-10-31,DR001,706,701,0.0,24.0,115
2024-10-31,WL001,550,536,5.53,18.47,115
2024-11-01,EX001,691,674,0.0,24.0,121
2024-11-01,DT001,617,610,0.0,24.0,130
2024-11-01,CR001,722,715,0.0,24.0,114
2024-11-01,CV001,677,646,0.0,24.0,116
2024-11-01,DR001,0,0,26.44,0.0,117
2024-11-01,WL001,637,629,0.0,24.0,127
2024-11-02,EX001,686,669,0.0,24.0,119
2024-11-02,DT001,691,675,0.0,24.0,121
2024-11-02,CR001,732,714,0.0,24.0,111
2024-11-02,CV001,671,652,0.0,24.0,124
2024-11-02,DR001,649,633,0.0,24.0,125
2024-11-02,WL001,668,646,0.0,24.0,125
2024-11-03,EX001,625,617,0.0,24.0,130
2024-11-03,DT001,646,640,0.0,24.0,122
2024-11-03,CR001,676,653,0.0,24.0,125
2024-11-03,CV001,650,637,0.0,24.0,123
2024-11-03,DR001,473,466,6.31,17.69,125
2024-11-03,WL001,671,657,0.0,24.0,120
2024-11-04,EX001,624,596,0.0,24.0,129
2024-11-04,DT001,633,619,0.0,24.0,127
2024-11-04,CR001,622,607,0.0,24.0,125
2024-11-04,CV001,0,0,39.49,0.0,116
2024-11-04,DR001,619,611,0.0,24.0,128
2024-11-04,WL001,698,675,0.0,24.0,117
2024-11-05,EX001,621,589,0.0,24.0,128
2024-11-05,DT001,607,589,0.0,24.0,130
2024-11-05,CR001,618,597,0.0,24.0,128
2024-11-05,CV001,616,592,0.0,24.0,130
2024-11-05,DR001,648,642,0.0,24.0,130
2024-11-05,WL001,3,2,23.87,0.13,110
2024-11-06,EX001,629,622,0.0,24.0,127
2024-11-06,DT001,693,685,0.0,24.0,115
2024-11-06,CR001,701,673,0.0,24.0,115
2024-11-06,CV001,759,750,0.0,24.0,110
2024-11-06,DR001,657,647,0.0,24.0,124
2024-11-06,WL001,669,654,0.0,24.0,120
2024-11-07,EX001,630,613,0.0,24.0,126
2024-11-07,DT001,416,404,9.51,14.49,119
2024-11-07,CR001,715,700,0.0,24.0,118
2024-11-07,CV001,684,667,0.0,24.0,122
2024-11-07,DR001,697,686,0.0,24.0,117
2024-11-07,WL001,643,618,0.0,24.0,121
2024-11-08,EX001,664,641,0.0,24.0,123
2024-11-08,DT001,657,639,0.0,24.0,121
2024-11-08,CR001,752,734,0.0,24.0,110
2024-11-08,CV001,641,611,0.0,24.0,127
2024-11-08,DR001,678,672,0.0,24.0,116
2024-11-08,WL001,678,652,0.0,24.0,120
2024-11-09,EX001,672,661,0.0,24.0,123
2024-11-09,DT001,622,606,0.0,24.0,127
2024-11-09,CR001,650,633,0.0,24.0,120
2024-11-09,CV001,748,738,0.0,24.0,112
2024-11-09,DR001,624,608,0.0,24.0,128
2024-11-09,WL001,540,521,4.47,19.53,118
2024-11-10,EX001,675,653,0.0,24.0,124
2024-11-10,DT001,653,625,0.0,24.0,124
2024-11-10,CR001,670,658,0.0,24.0,126
2024-11-10,CV001,679,671,0.0,24.0,123
2024-11-10,DR001,717,684,0.0,24.0,113
2024-11-10,WL001,674,660,0.0,24.0,122
2024-11-11,EX001,745,726,0.0,24.0,113
2024-11-11,DT001,759,733,0.0,24.0,111
2024-11-11,CR001,697,690,0.0,24.0,113
2024-11-11,CV001,664,651,0.0,24.0,125
2024-11-11,DR001,712,690,0.0,24.0,117
2024-11-11,WL001,669,649,0.0,24.0,126
2024-11-12,EX001,685,650,0.0,24.0,122
2024-11-12,DT001,709,700,0.0,24.0,110
2024-11-12,CR001,674,659,0.0,24.0,116
2024-11-12,CV001,723,695,0.0,24.0,112
2024-11-12,DR001,662,657,0.0,24.0,125
2024-11-12,WL001,674,641,0.0,24.0,116
2024-11-13,EX001,494,489,5.02,18.98,129
2024-11-13,DT001,689,668,0.0,24.0,122
2024-11-13,CR001,714,704,0.0,24.0,114
2024-11-13,CV001,741,722,0.0,24.0,113
2024-11-13,DR001,654,624,0.0,24.0,125
2024-11-13,WL001,722,691,0.0,24.0,115
2024-11-14,EX001,618,602,0.0,24.0,130
2024-11-14,DT001,716,698,0.0,24.0,116
2024-11-14,CR001,728,696,0.0,24.0,114
2024-11-14,CV001,663,650,0.0,24.0,124
2024-11-14,DR001,632,628,0.0,24.0,129
2024-11-14,WL001,714,702,0.0,24.0,113
2024-11-15,EX001,613,598,0.0,24.0,130
2024-11-15,DT001,692,687,0.0,24.0,120
2024-11-15,CR001,739,722,0.0,24.0,111
2024-11-15,CV001,723,704,0.0,24.0,113
2024-11-15,DR001,0,0,29.19,0.0,123
2024-11-15,WL001,679,674,0.0,24.0,119
2024-11-16,EX001,630,607,0.0,24.0,129
2024-11-16,DT001,646,619,0.0,24.0,125
2024-11-16,CR001,723,706,0.0,24.0,114
2024-11-16,CV001,691,666,0.0,24.0,113
2024-11-16,DR001,691,664,0.0,24.0,116
2024-11-16,WL001,724,689,0.0,24.0,113
2024-11-17,EX001,682,650,0.0,24.0,122
2024-11-17,DT001,670,653,0.0,24.0,121
2024-11-17,CR001,735,720,0.0,24.0,111
2024-11-17,CV001,748,728,0.0,24.0,113
2024-11-17,DR001,367,356,9.57,14.43,128
2024-11-17,WL001,670,654,0.0,24.0,119
2024-11-18,EX001,708,693,0.0,24.0,113
2024-11-18,DT001,738,716,0.0,24.0,112
2024-11-18,CR001,708,697,0.0,24.0,116
2024-11-18,CV001,671,639,0.0,24.0,126
2024-11-18,DR001,646,619,0.0,24.0,123
2024-11-18,WL001,716,691,0.0,24.0,110
2024-11-19,EX001,630,607,0.0,24.0,127
2024-11-19,DT001,675,641,0.0,24.0,118
2024-11-19,CR001,650,626,0.0,24.0,130
2024-11-19,CV001,733,696,0.0,24.0,111
2024-11-19,DR001,715,688,0.0,24.0,112
2024-11-19,WL001,708,691,0.0,24.0,119
2024-11-20,EX001,649,641,0.0,24.0,124
2024-11-20,DT001,640,622,0.0,24.0,122
2024-11-20,CR001,641,634,0.0,24.0,126
2024-11-20,CV001,548,526,3.42,20.58,126
2024-11-20,DR001,645,615,0.0,24.0,128
2024-11-20,WL001,719,705,0.0,24.0,113
2024-11-21,EX001,630,621,0.0,24.0,127
2024-11-21,DT001,673,654,0.0,24.0,123
2024-11-21,CR001,685,677,0.0,24.0,118
2024-11-21,CV001,691,675,0.0,24.0,118
2024-11-21,DR001,701,689,0.0,24.0,117
2024-11-21,WL001,641,621,0.0,24.0,124
2024-11-22,EX001,683,670,0.0,24.0,122
2024-11-22,DT001,345,334,12.09,11.91,121
2024-11-22,CR001,645,625,0.0,24.0,129
2024-11-22,CV001,695,685,0.0,24.0,117
2024-11-22,DR001,683,675,0.0,24.0,114
2024-11-22,WL001,643,634,0.0,24.0,130
2024-11-23,EX001,604,584,0.0,24.0,130
2024-11-23,DT001,652,632,0.0,24.0,128
2024-11-23,CR001,703,675,0.0,24.0,118
2024-11-23,CV001,725,707,0.0,24.0,110
2024-11-23,DR001,693,681,0.0,24.0,118
2024-11-23,WL001,0,0,32.77,0.0,121
2024-11-24,EX001,684,653,0.0,24.0,116
2024-11-24,DT001,613,608,0.0,24.0,127
2024-11-24,CR001,640,619,0.0,24.0,127
2024-11-24,CV001,473,463,6.55,17.45,125
2024-11-24,DR001,660,643,0.0,24.0,126
2024-11-24,WL001,602,594,0.0,24.0,129
2024-11-25,EX001,644,636,0.0,24.0,130
2024-11-25,DT001,649,626,0.0,24.0,128
2024-11-25,CR001,569,565,2.58,21.42,128
2024-11-25,CV001,619,609,0.0,24.0,130
2024-11-25,DR001,638,619,0.0,24.0,124
2024-11-25,WL001,698,685,0.0,24.0,112
2024-11-26,EX001,642,612,0.0,24.0,121
2024-11-26,DT001,699,677,0.0,24.0,119
2024-11-26,CR001,621,590,0.0,24.0,127
2024-11-26,CV001,718,709,0.0,24.0,114
2024-11-26,DR001,677,655,0.0,24.0,121
2024-11-26,WL001,694,678,0.0,24.0,114
2024-11-27,EX001,650,643,0.0,24.0,128
2024-11-27,DT001,699,679,0.0,24.0,121
2024-11-27,CR001,745,711,0.0,24.0,112
2024-11-27,CV001,653,629,0.0,24.0,127
2024-11-27,DR001,725,716,0.0,24.0,112
2024-11-27,WL001,648,622,0.0,24.0,130
2024-11-28,EX001,639,632,0.0,24.0,127
2024-11-28,DT001,679,654,0.0,24.0,124
2024-11-28,CR001,698,685,0.0,24.0,112
2024-11-28,CV001,676,659,0.0,24.0,119
2024-11-28,DR001,731,725,0.0,24.0,114
2024-11-28,WL001,730,715,0.0,24.0,113
2024-11-29,EX001,733,702,0.0,24.0,111
2024-11-29,DT001,714,691,0.0,24.0,114
2024-11-29,CR001,664,659,0.0,24.0,121
2024-11-29,CV001,689,675,0.0,24.0,118
2024-11-29,DR001,480,469,4.93,19.07,130
2024-11-29,WL001,658,638,0.0,24.0,120
2024-11-30,EX001,644,620,0.0,24.0,129
2024-11-30,DT001,705,699,0.0,24.0,116
2024-11-30,CR001,695,662,0.0,24.0,119
2024-11-30,CV001,536,523,6.72,17.28,113
2024-11-30,DR001,711,699,0.0,24.0,118
2024-11-30,WL001,645,623,0.0,24.0,124
2024-12-01,EX001,607,590,2.55,21.45,122
2024-12-01,DT001,677,650,0.0,24.0,123
2024-12-01,CR001,716,702,0.0,24.0,114
2024-12-01,CV001,715,687,0.0,24.0,115
2024-12-01,DR001,713,695,0.0,24.0,114
2024-12-01,WL001,708,675,0.0,24.0,111
2024-12-02,EX001,660,631,0.0,24.0,125
2024-12-02,DT001,623,594,0.0,24.0,128
2024-12-02,CR001,736,707,0.0,24.0,112
2024-12-02,CV001,722,715,0.0,24.0,116
2024-12-02,DR001,725,688,0.0,24.0,113
2024-12-02,WL001,756,750,0.0,24.0,110
2024-12-03,EX001,612,596,0.0,24.0,128
2024-12-03,DT001,674,650,0.0,24.0,125
2024-12-03,CR001,726,717,0.0,24.0,115
2024-12-03,CV001,708,692,0.0,24.0,118
2024-12-03,DR001,719,698,0.0,24.0,117
2024-12-03,WL001,675,648,0.0,24.0,120
2024-12-04,EX001,461,446,7.68,16.32,121
2024-12-04,DT001,697,692,0.0,24.0,116
2024-12-04,CR001,679,655,0.0,24.0,124
2024-12-04,CV001,661,652,0.0,24.0,120
2024-12-04,DR001,650,643,0.0,24.0,122
2024-12-04,WL001,729,695,0.0,24.0,111
2024-12-05,EX001,666,656,0.0,24.0,120
2024-12-05,DT001,707,689,0.0,24.0,112
2024-12-05,CR001,674,645,0.0,24.0,122
2024-12-05,CV001,452,449,6.97,17.03,128
2024-12-05,DR001,652,632,0.0,24.0,126
2024-12-05,WL001,645,620,0.0,24.0,128
2024-12-06,EX001,717,690,0.0,24.0,112
2024-12-06,DT001,649,617,0.0,24.0,130
2024-12-06,CR001,627,623,0.0,24.0,126
2024-12-06,CV001,682,656,0.0,24.0,114
2024-12-06,DR001,696,687,0.0,24.0,112
2024-12-06,WL001,688,654,0.0,24.0,123
2024-12-07,EX001,732,702,0.0,24.0,111
2024-12-07,DT001,632,604,0.0,24.0,128
2024-12-07,CR001,681,647,0.0,24.0,118
2024-12-07,CV001,758,727,0.0,24.0,110
2024-12-07,DR001,681,661,0.0,24.0,116
2024-12-07,WL001,698,682,0.0,24.0,120
2024-12-08,EX001,703,669,0.0,24.0,114
2024-12-08,DT001,626,598,0.0,24.0,126
2024-12-08,CR001,756,721,0.0,24.0,110
2024-12-08,CV001,755,732,0.0,24.0,111
2024-12-08,DR001,752,745,0.0,24.0,112
2024-12-08,WL001,483,472,6.51,17.49,125
2024-12-09,EX001,769,748,0.0,24.0,110
2024-12-09,DT001,705,672,0.0,24.0,113
2024-12-09,CR001,675,668,0.0,24.0,118
2024-12-09,CV001,692,657,0.0,24.0,113
2024-12-09,DR001,677,654,0.0,24.0,121
2024-12-09,WL001,510,485,7.16,16.84,115
2024-12-10,EX001,622,605,0.0,24.0,128
2024-12-10,DT001,676,661,0.0,24.0,117
2024-12-10,CR001,651,640,0.0,24.0,124
2024-12-10,CV001,724,716,0.0,24.0,112
2024-12-10,DR001,726,695,0.0,24.0,115
2024-12-10,WL001,574,562,4.08,19.92,119
2024-12-11,EX001,637,630,0.0,24.0,130
2024-12-11,DT001,621,611,0.0,24.0,127
2024-12-11,CR001,652,619,0.0,24.0,128
2024-12-11,CV001,643,632,0.0,24.0,122
2024-12-11,DR001,731,725,0.0,24.0,114
2024-12-11,WL001,692,659,0.0,24.0,114
2024-12-12,EX001,679,647,0.0,24.0,123
2024-12-12,DT001,562,541,5.15,18.85,112
2024-12-12,CR001,671,655,0.0,24.0,118
2024-12-12,CV001,708,680,0.0,24.0,118
2024-12-12,DR001,651,624,0.0,24.0,128
2024-12-12,WL001,635,611,0.0,24.0,129
2024-12-13,EX001,667,642,0.0,24.0,122
2024-12-13,DT001,683,675,0.0,24.0,116
2024-12-13,CR001,734,705,0.0,24.0,111
2024-12-13,CV001,621,606,0.0,24.0,127
2024-12-13,DR001,759,729,0.0,24.0,111
2024-12-13,WL001,722,697,0.0,24.0,111
2024-12-14,EX001,641,636,0.0,24.0,122
2024-12-14,DT001,657,650,0.0,24.0,127
2024-12-14,CR001,723,695,0.0,24.0,113
2024-12-14,CV001,483,466,5.53,18.47,128
2024-12-14,DR001,647,639,0.0,24.0,121
2024-12-14,WL001,689,673,0.0,24.0,120
2024-12-15,EX001,641,618,0.0,24.0,124
2024-12-15,DT001,688,682,0.0,24.0,117
2024-12-15,CR001,0,0,42.89,0.0,125
2024-12-15,CV001,668,662,0.0,24.0,117
2024-12-15,DR001,757,740,0.0,24.0,111
2024-12-15,WL001,652,643,0.0,24.0,129
2024-12-16,EX001,645,613,0.0,24.0,127
2024-12-16,DT001,710,706,0.0,24.0,116
2024-12-16,CR001,652,628,0.0,24.0,125
2024-12-16,CV001,666,644,0.0,24.0,124
2024-12-16,DR001,676,649,0.0,24.0,117
2024-12-16,WL001,710,698,0.0,24.0,113
2024-12-17,EX001,632,625,0.0,24.0,126
2024-12-17,DT001,0,0,33.49,0.0,115
2024-12-17,CR001,651,636,0.0,24.0,120
2024-12-17,CV001,743,734,0.0,24.0,111
2024-12-17,DR001,667,658,0.0,24.0,124
2024-12-17,WL001,697,678,0.0,24.0,113
2024-12-18,EX001,743,730,0.0,24.0,111
2024-12-18,DT001,559,554,3.17,20.83,130
2024-12-18,CR001,707,673,0.0,24.0,111
2024-12-18,CV001,689,663,0.0,24.0,115
2024-12-18,DR001,712,699,0.0,24.0,116
2024-12-18,WL001,689,676,0.0,24.0,116
2024-12-19,EX001,648,635,0.0,24.0,130
2024-12-19,DT001,635,605,0.0,24.0,127
2024-12-19,CR001,616,594,0.0,24.0,130
2024-12-19,CV001,641,628,0.0,24.0,124
2024-12-19,DR001,670,659,0.0,24.0,120
2024-12-19,WL001,684,666,0.0,24.0,114
2024-12-20,EX001,633,613,0.0,24.0,130
2024-12-20,DT001,625,611,0.0,24.0,128
2024-12-20,CR001,737,732,0.0,24.0,113
2024-12-20,CV001,344,334,12.97,11.03,111
2024-12-20,DR001,688,658,0.0,24.0,116
2024-12-20,WL001,721,690,0.0,24.0,115
2024-12-21,EX001,690,678,0.0,24.0,115
2024-12-21,DT001,655,643,0.0,24.0,127
2024-12-21,CR001,642,626,0.0,24.0,127
2024-12-21,CV001,598,577,0.0,24.0,130
2024-12-21,DR001,705,676,0.0,24.0,115
2024-12-21,WL001,704,677,0.0,24.0,118
2024-12-22,EX001,527,516,6.29,17.71,116
2024-12-22,DT001,692,675,0.0,24.0,122
2024-12-22,CR001,680,656,0.0,24.0,119
2024-12-22,CV001,656,632,0.0,24.0,125
2024-12-22,DR001,609,579,0.0,24.0,130
2024-12-22,WL001,747,741,0.0,24.0,112
2024-12-23,EX001,711,697,0.0,24.0,114
2024-12-23,DT001,743,708,0.0,24.0,110
2024-12-23,CR001,732,719,0.0,24.0,114
2024-12-23,CV001,719,684,0.0,24.0,116
2024-12-23,DR001,652,627,0.0,24.0,125
2024-12-23,WL001,617,591,0.0,24.0,126
2024-12-24,EX001,688,681,0.0,24.0,122
2024-12-24,DT001,729,721,0.0,24.0,114
2024-12-24,CR001,697,691,0.0,24.0,120
2024-12-24,CV001,504,494,5.62,18.38,128
2024-12-24,DR001,641,618,0.0,24.0,122
2024-12-24,WL001,661,655,0.0,24.0,118
2024-12-25,EX001,619,593,0.0,24.0,129
2024-12-25,DT001,592,583,2.04,21.96,123
2024-12-25,CR001,685,665,0.0,24.0,114
2024-12-25,CV001,641,631,0.0,24.0,124
2024-12-25,DR001,632,616,0.0,24.0,130
2024-12-25,WL001,648,624,0.0,24.0,123
2024-12-26,EX001,707,702,0.0,24.0,111
2024-12-26,DT001,685,656,0.0,24.0,119
2024-12-26,CR001,671,652,0.0,24.0,122
2024-12-26,CV001,662,640,0.0,24.0,120
2024-12-26,DR001,690,664,0.0,24.0,119
2024-12-26,WL001,667,647,0.0,24.0,121
2024-12-27,EX001,684,656,0.0,24.0,117
2024-12-27,DT001,656,647,0.0,24.0,120
2024-12-27,CR001,579,554,3.38,20.62,118
2024-12-27,CV001,720,696,0.0,24.0,117
2024-12-27,DR001,716,698,0.0,24.0,115
2024-12-27,WL001,711,689,0.0,24.0,113
2024-12-28,EX001,635,624,0.0,24.0,129
2024-12-28,DT001,666,646,0.0,24.0,124
2024-12-28,CR001,724,714,0.0,24.0,111
2024-12-28,CV001,651,623,0.0,24.0,121
2024-12-28,DR001,672,644,0.0,24.0,118
2024-12-28,WL001,684,664,0.0,24.0,119
2024-12-29,EX001,697,672,0.0,24.0,120
2024-12-29,DT001,641,622,0.0,24.0,129
2024-12-29,CR001,704,687,0.0,24.0,118
2024-12-29,CV001,677,653,0.0,24.0,117
2024-12-29,DR001,620,605,0.0,24.0,126
2024-12-29,WL001,665,653,0.0,24.0,125
2024-12-30,EX001,690,665,0.0,24.0,118
2024-12-30,DT001,724,705,0.0,24.0,115
2024-12-30,CR001,636,626,0.0,24.0,125
2024-12-30,CV001,653,634,0.0,24.0,124
2024-12-30,DR001,675,642,2.19,21.81,112
2024-12-30,WL001,745,710,0.0,24.0,111
2024-12-31,EX001,628,601,0.0,24.0,125
2024-12-31,DT001,634,603,0.0,24.0,124
2024-12-31,CR001,638,632,0.0,24.0,126
2024-12-31,CV001,716,681,0.0,24.0,110
2024-12-31,DR001,654,640,0.0,24.0,119
2024-12-31,WL001,666,654,0.0,24.0,120
2025-01-01,EX001,616,610,0.0,24.0,128
2025-01-01,DT001,664,634,0.0,24.0,127
2025-01-01,CR001,729,724,0.0,24.0,110
2025-01-01,CV001,741,734,0.0,24.0,111
2025-01-01,DR001,648,636,0.0,24.0,124
2025-01-01,WL001,649,616,0.0,24.0,130
2025-01-02,EX001,629,604,0.0,24.0,127
2025-01-02,DT001,659,638,0.0,24.0,119
2025-01-02,CR001,647,629,0.0,24.0,129
2025-01-02,CV001,706,672,0.0,24.0,110
2025-01-02,DR001,688,671,0.0,24.0,119
2025-01-02,WL001,688,671,0.0,24.0,113
2025-01-03,EX001,746,725,0.0,24.0,113
2025-01-03,DT001,653,634,0.0,24.0,120
2025-01-03,CR001,697,677,0.0,24.0,121
2025-01-03,CV001,669,643,0.0,24.0,125
2025-01-03,DR001,711,687,0.0,24.0,118
2025-01-03,WL001,715,697,0.0,24.0,114
2025-01-04,EX001,632,623,0.0,24.0,127
2025-01-04,DT001,670,648,0.0,24.0,126
2025-01-04,CR001,765,743,0.0,24.0,110
2025-01-04,CV001,719,688,0.0,24.0,112
2025-01-04,DR001,681,665,0.0,24.0,124
2025-01-04,WL001,763,740,0.0,24.0,110
2025-01-05,EX001,608,591,0.0,24.0,128
2025-01-05,DT001,606,587,0.0,24.0,130
2025-01-05,CR001,598,570,3.31,20.69,116
2025-01-05,CV001,641,631,0.0,24.0,129
2025-01-05,DR001,708,672,0.0,24.0,114
2025-01-05,WL001,705,673,0.0,24.0,115
